compute_processes,cpu_percent,full_sample_ns,gpu_clock_mhz,gpu_memory_bytes,gpu_memory_util_percent,gpu_power_w,gpu_temp_c,gpu_util_percent,major_faults,minor_faults,monotonic_ns,pids,process_swap_bytes,pss_bytes,read_bytes,rss_bytes,swap_in_bytes,swap_out_bytes,swap_used_bytes,system_anon_bytes,system_available_bytes,system_cached_bytes,system_cpu_percent,system_mlocked_bytes,system_sreclaimable_bytes,system_total_bytes,system_used_bytes,time_s,uss_bytes,vmhwm_bytes,vms_bytes,write_bytes
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.9,2150331481503284,2055,33897709568,1,577.827,77,100,1577,22758130,2150331481503284,"[2622421, 2627614]",0,45927546880,77176799232,45949853696,16965840896,32445517824,434962432,43761586176,148720861184,7233765376,6.4,28299264,2395377664,200083849216,51362988032,32.824362588,45901287424,55925157888,408496992256,415379456
"[{""pid"": 2622421, ""bytes"": 33296482304}]",231.89999999999998,2150331481503284,2055,33897709568,1,577.827,77,100,1577,22758130,2150331679562561,"[2622421, 2627614]",0,45927546880,77176799232,45949599744,16965840896,32445517824,434962432,43761586176,148721344512,7234224128,12.5,28299264,2395381760,200083849216,51362504704,33.022421865,45901287424,55925157888,408496992256,416108544
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.1,2150331481503284,2055,33897709568,1,577.827,77,100,1577,22758136,2150331779638598,"[2622421, 2627614]",0,45927546880,77176799232,45949599744,16965840896,32445517824,434962432,43761614848,148721721344,7234580480,3.8,28299264,2395385856,200083849216,51362127872,33.122497902,45901287424,55925157888,408496992256,416387072
"[{""pid"": 2622421, ""bytes"": 33296482304}]",107.8,2150331481503284,2055,33897709568,1,577.827,77,100,1577,22758145,2150331879766613,"[2622421, 2627614, 2627981]",0,45927546880,77176803328,46215938048,16965840896,32445517824,434962432,44005908480,148577296384,7234887680,5.2,28299264,2395402240,200083849216,51506552832,33.222625917,45901287424,55925157888,409438793728,416657408
"[{""pid"": 2622421, ""bytes"": 33296482304}]",101.6,2150331481503284,2055,33897709568,1,577.827,77,100,1577,22758161,2150331979842350,"[2622421, 2627614]",0,45927546880,77176803328,45949337600,16965840896,32445517824,434962432,43762098176,148337545216,7235383296,6.1,28299264,2395402240,200083849216,51746304000,33.322701654,45901287424,55925157888,408496992256,417198080
"[{""pid"": 2622421, ""bytes"": 33296482304}]",160.3,2150331481503284,2055,33897709568,1,577.827,77,100,1577,22758304,2150332079917906,"[2622421, 2627614]",0,45927546880,77176803328,45950124032,16965840896,32445517824,434962432,43761725440,148355952640,7236526080,6.0,28299264,2395430912,200083849216,51727896576,33.42277721,45901287424,55925157888,408496992256,417955840
"[{""pid"": 2622421, ""bytes"": 33296482304}]",119.8,2150331481503284,2130,33897709568,64,574.398,77,100,1577,22758309,2150332180014281,"[2622421, 2627614]",0,45927546880,77176803328,45950386176,16965840896,32445517824,434962432,43761889280,148364587008,7236886528,3.8,28299264,2395439104,200083849216,51719262208,33.522873585,45901287424,55925157888,408496992256,418185216
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.3,2150331481503284,2130,33897709568,64,574.398,77,100,1577,22758315,2150332280092102,"[2622421, 2627614]",0,45927546880,77176803328,45950648320,16965840896,32445517824,434962432,43761917952,148364902400,7237177344,3.8,28299264,2395447296,200083849216,51718946816,33.622951406,45901287424,55925157888,408496992256,418430976
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.0,2150331481503284,2130,33897709568,64,574.398,77,100,1577,22758321,2150332380144655,"[2622421, 2627614]",0,45927546880,77176807424,45949861888,16965840896,32445517824,434962432,43761942528,148365029376,7237267456,3.8,28299264,2395451392,200083849216,51718819840,33.723003959,45901287424,55925157888,408496992256,418656256
"[{""pid"": 2622421, ""bytes"": 33296482304}]",168.8,2150331481503284,2130,33897709568,64,574.398,77,100,1577,22758340,2150332480251951,"[2622421, 2627614]",0,45927546880,77176807424,45950124032,16965840896,32445517824,434962432,43761963008,148365156352,7237705728,5.9,28299264,2395463680,200083849216,51718692864,33.823111255,45901287424,55925157888,408496992256,418861056
"[{""pid"": 2622421, ""bytes"": 33296482304}]",119.2,2150332580325404,2130,33897709568,73,572.723,80,98,1578,22758479,2150332580325404,"[2622421, 2627614]",0,45927825408,77176807424,45949861888,16965840896,32445517824,434962432,43762401280,148342038528,7239262208,6.8,28299264,2395500544,200083849216,51741810688,33.923184708,45901565952,55925157888,408496992256,419598336
"[{""pid"": 2622421, ""bytes"": 33296482304}]",196.6,2150332580325404,2130,33897709568,73,572.723,80,98,1578,22758480,2150332774437795,"[2622421, 2627614]",0,45927825408,77176807424,45950124032,16965840896,32445517824,434962432,43762401280,148342038528,7239262208,6.7,28299264,2395500544,200083849216,51741810688,34.117297099,45901565952,55925157888,408496992256,419893248
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.0,2150332580325404,2130,33897709568,73,572.723,80,98,1578,22758487,2150332874527918,"[2622421, 2627614]",0,45927825408,77176807424,45950386176,16965840896,32445517824,434962432,43762053120,148342362112,7239557120,3.4,28299264,2395512832,200083849216,51741487104,34.217387222,45901565952,55925157888,408496992256,420171776
"[{""pid"": 2622421, ""bytes"": 33296482304}]",179.4,2150332580325404,2130,33897709568,73,572.723,80,98,1579,22758631,2150332974604887,"[2622421, 2627614, 2627995]",0,45927825408,77176807424,45963894784,16965840896,32445517824,434962432,43764662272,148342857728,7240048640,5.9,28299264,2395525120,200083849216,51740991488,34.317464191,45901565952,55925157888,408830271488,420929536
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.6,2150332580325404,2130,33897709568,73,572.723,80,98,1579,22758643,2150333074714788,"[2622421, 2627614, 2628000]",0,45927825408,77176807424,46040965120,16965840896,32445517824,434962432,43836821504,148151873536,7241146368,6.5,28299264,2395545600,200083849216,51931975680,34.417574092,45901565952,55925157888,409202085888,421347328
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.3,2150332580325404,2047,33897709568,3,574.72,80,100,1579,22758653,2150333174817516,"[2622421, 2627614]",0,45927825408,77176807424,45950001152,16965840896,32445517824,434962432,43762241536,148202147840,7241629696,5.0,28299264,2395561984,200083849216,51881701376,34.51767682,45901565952,55925157888,408496992256,421724160
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.1,2150332580325404,2047,33897709568,3,574.72,80,100,1579,22758659,2150333274878144,"[2622421, 2627614]",0,45927825408,77176807424,45950001152,16965840896,32445517824,434962432,43762266112,148202270720,7241723904,4.1,28299264,2395561984,200083849216,51881578496,34.617737448,45901565952,55925157888,408496992256,421974016
"[{""pid"": 2622421, ""bytes"": 33296482304}]",169.4,2150332580325404,2047,33897709568,3,574.72,80,100,1579,22758801,2150333374952618,"[2622421, 2627614]",0,45927825408,77176807424,45951049728,16965840896,32445517824,434962432,43762294784,148205694976,7242678272,5.9,28299264,2395590656,200083849216,51878154240,34.717811922,45901565952,55925157888,408496992256,422711296
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.69999999999999,2150332580325404,2047,33897709568,3,574.72,80,100,1579,22758808,2150333475040477,"[2622421, 2627614]",0,45927825408,77176807424,45950263296,16965840896,32445517824,434962432,43762319360,148205817856,7242772480,3.5,28299264,2395590656,200083849216,51878031360,34.817899781,45901565952,55925157888,408496992256,422973440
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.2,2150332580325404,2047,33897709568,3,574.72,80,100,1579,22758814,2150333575121735,"[2622421, 2627614]",0,45927825408,77176807424,45950525440,16965840896,32445517824,434962432,43762343936,148206665728,7243587584,3.8,28299264,2395607040,200083849216,51877183488,34.917981039,45901565952,55925157888,408496992256,423198720
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.8,2150333675206478,2040,33897709568,1,577.652,81,100,1580,22758964,2150333675206478,"[2622421, 2627614]",0,45927911424,77176807424,45950525440,16965840896,32445517824,434962432,43762380800,148207423488,7244566528,6.6,28299264,2395631616,200083849216,51876425728,35.018065782,45901651968,55925157888,408496992256,423366656
"[{""pid"": 2622421, ""bytes"": 33296482304}]",237.0,2150333675206478,2040,33897709568,1,577.652,81,100,1580,22758964,2150333864355421,"[2622421, 2627614]",0,45927911424,77176807424,45950144512,16965840896,32445517824,434962432,43762380800,148207423488,7244566528,6.7,28299264,2395631616,200083849216,51876425728,35.207214725,45901651968,55925157888,408496992256,424050688
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.0,2150333675206478,2040,33897709568,1,577.652,81,100,1580,22758971,2150333964455473,"[2622421, 2627614]",0,45927911424,77176807424,45950668800,16965840896,32445517824,434962432,43762409472,148207841280,7244959744,4.0,28299264,2395643904,200083849216,51876007936,35.307314777,45901651968,55925157888,408496992256,424341504
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.4,2150333675206478,2040,33897709568,1,577.652,81,100,1580,22758977,2150334064539335,"[2622421, 2627614]",0,45927911424,77176807424,45949882368,16965840896,32445517824,434962432,43762438144,148207968256,7245053952,3.8,28299264,2395648000,200083849216,51875880960,35.407398639,45901651968,55925157888,408496992256,424587264
"[{""pid"": 2622421, ""bytes"": 33296482304}]",177.6,2150333675206478,2047,33897709568,9,576.576,76,100,1580,22759122,2150334164661950,"[2622421, 2627614, 2628005]",0,45927911424,77176807424,46135218176,16965840896,32445517824,434962432,43930267648,148137844736,7246266368,6.5,28299264,2395680768,200083849216,51946004480,35.507521254,45901651968,55925157888,409202262016,425316352
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.9,2150333675206478,2047,33897709568,9,576.576,76,100,1580,22759134,2150334264769286,"[2622421, 2627614]",0,45927911424,77176807424,45950930944,16965840896,32445517824,434962432,43873988608,148305969152,7247216640,6.9,28299264,2395693056,200083849216,51777880064,35.60762859,45901651968,55925157888,408496992256,425750528
"[{""pid"": 2622421, ""bytes"": 33296482304}]",111.3,2150333675206478,2047,33897709568,9,576.576,76,100,1580,22759143,2150334364832339,"[2622421, 2627614]",0,45927911424,77176807424,45950930944,16965840896,32445517824,434962432,43763326976,148455211008,7247450112,3.8,28299264,2395701248,200083849216,51628638208,35.707691643,45901651968,55925157888,408496992256,426127360
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.1,2150333675206478,2047,33897709568,9,576.576,76,100,1580,22759150,2150334464917784,"[2622421, 2627614]",0,45927911424,77176807424,45951193088,16965840896,32445517824,434962432,43763351552,148455530496,7247740928,3.7,28299264,2395713536,200083849216,51628318720,35.807777088,45901651968,55925157888,408496992256,426360832
"[{""pid"": 2622421, ""bytes"": 33296482304}]",169.5,2150333675206478,2047,33897709568,9,576.576,76,100,1581,22759291,2150334565016103,"[2622421, 2627614]",0,45927911424,77176807424,45949968384,16965840896,32445517824,434962432,43763372032,148456095744,7248330752,6.2,28299264,2395725824,200083849216,51627753472,35.907875407,45901651968,55925157888,408496992256,427057152
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.9,2150333675206478,2115,33897709568,76,572.728,78,98,1581,22759297,2150334665107689,"[2622421, 2627614]",0,45927911424,77176807424,45949968384,16965840896,32445517824,434962432,43763392512,148456464384,7248982016,3.8,28299264,2395738112,200083849216,51627384832,36.007966993,45901651968,55925157888,408496992256,427270144
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.2,2150334765191551,2115,33897709568,76,572.728,78,98,1581,22759329,2150334765191551,"[2622421, 2627614]",0,45928529920,77176807424,45950230528,16965840896,32445517824,434962432,43763417088,148457103360,7249666048,6.4,28299264,2395762688,200083849216,51626745856,36.108050855,45902270464,55925157888,408496992256,427487232
"[{""pid"": 2622421, ""bytes"": 33296482304}]",230.89999999999998,2150334765191551,2115,33897709568,76,572.728,78,98,1581,22759329,2150334955021656,"[2622421, 2627614]",0,45928529920,77176807424,45951016960,16965840896,32445517824,434962432,43763417088,148457103360,7249666048,12.5,28299264,2395762688,200083849216,51626745856,36.29788096,45902270464,55925157888,408496992256,427671552
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.5,2150334765191551,2115,33897709568,76,572.728,78,98,1582,22759457,2150335055113763,"[2622421, 2627614]",0,45928529920,77176807424,45951016960,16965840896,32445517824,434962432,43763568640,148466065408,7250321408,3.8,28299264,2395779072,200083849216,51617783808,36.397973067,45902270464,55925157888,408496992256,428457984
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.9,2150334765191551,2100,33897709568,54,573.291,81,99,1582,22759462,2150335155205790,"[2622421, 2627614]",0,45928529920,77176807424,45951016960,16965840896,32445517824,434962432,43763593216,148474580992,7250579456,4.0,28299264,2395787264,200083849216,51609268224,36.498065094,45902270464,55925157888,408496992256,428666880
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.0,2150334765191551,2100,33897709568,54,573.291,81,99,1582,22759468,2150335255296275,"[2622421, 2627614]",0,45928529920,77176807424,45950246912,16965840896,32445517824,434962432,43763765248,148484706304,7251042304,3.4,28299264,2395791360,200083849216,51599142912,36.598155579,45902270464,55925157888,408496992256,428883968
"[{""pid"": 2622421, ""bytes"": 33296482304}]",147.20000000000002,2150334765191551,2100,33897709568,54,573.291,81,99,1582,22759492,2150335355389985,"[2622421, 2627614, 2628022]",0,45928529920,77176807424,45964664832,16965840896,32445517824,434962432,43766714368,148252479488,7251890176,7.7,28299264,2395803648,200083849216,51831369728,36.698249289,45902270464,55925157888,408830271488,429273088
"[{""pid"": 2622421, ""bytes"": 33296482304}]",131.0,2150334765191551,2100,33897709568,54,573.291,81,99,1582,22759626,2150335455488765,"[2622421, 2627614]",0,45928529920,77176807424,45951295488,16965840896,32445517824,434962432,43763814400,148266401792,7253041152,6.3,28299264,2395832320,200083849216,51817447424,36.798348069,45902270464,55925157888,408496992256,430149632
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.8,2150334765191551,2100,33897709568,54,573.291,81,99,1582,22759632,2150335555580943,"[2622421, 2627614]",0,45928529920,77176807424,45951557632,16965840896,32445517824,434962432,43763847168,148266717184,7253303296,3.8,28299264,2395840512,200083849216,51817132032,36.898440247,45902270464,55925157888,408496992256,430419968
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.7,2150334765191551,2010,33897709568,1,574.659,81,100,1582,22759638,2150335655671818,"[2622421, 2627614]",0,45928529920,77176807424,45951557632,16965840896,32445517824,434962432,43763863552,148266975232,7253565440,3.8,28299264,2395852800,200083849216,51816873984,36.998531122,45902270464,55925157888,408496992256,430641152
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.2,2150334765191551,2010,33897709568,1,574.659,81,100,1582,22759644,2150335755751071,"[2622421, 2627614]",0,45928529920,77176807424,45950771200,16965840896,32445517824,434962432,43763888128,148267102208,7253696512,3.8,28299264,2395852800,200083849216,51816747008,37.098610375,45902270464,55925157888,408496992256,430862336
"[{""pid"": 2622421, ""bytes"": 33296482304}]",168.6,2150335855864969,2010,33897709568,1,574.659,81,100,1583,22759797,2150335855864969,"[2622421, 2627614]",0,45928591360,77176807424,45950554112,16965840896,32445517824,434962432,43764015104,148268380160,7255228416,6.5,28299264,2395889664,200083849216,51815469056,37.198724273,45902331904,55925157888,408496992256,431534080
"[{""pid"": 2622421, ""bytes"": 33296482304}]",197.7,2150335855864969,2010,33897709568,1,574.659,81,100,1583,22759799,2150336043217162,"[2622421, 2627614]",0,45928591360,77176807424,45951078400,16965840896,32445517824,434962432,43764015104,148268380160,7255228416,6.7,28299264,2395889664,200083849216,51815469056,37.386076466,45902331904,55925157888,408496992256,431804416
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.5,2150335855864969,2040,33897709568,1,576.798,79,100,1583,22759804,2150336143322374,"[2622421, 2627614]",0,45928591360,77176807424,45951340544,16965840896,32445517824,434962432,43764068352,148293525504,7255588864,4.1,28299264,2395893760,200083849216,51790323712,37.486181678,45902331904,55925157888,408496992256,432082944
